ts,url
2024-12-14T10:35:50.903892,https://www.gazetadopovo.com.br/mundo/georgia-presidente-ex-jogador-pro-russia/
2024-12-14T10:35:52.321839,https://www.publico.pt/2024/12/13/mundo/reportagem/ruas-georgia-jornalistas-tornaramse-alvos-abater-2115653
2024-12-14T10:35:53.352716,https://pt.euronews.com/video/2024/12/13/delegacao-do-parlamento-europeu-marcha-ao-lado-dos-manifestantes-pro-ue-na-georgia
2024-12-14T10:35:54.744094,https://www.rtp.pt/noticias/mundo/georgia-parlamento-revoga-direito-da-presidente-a-protecao_n1621473
2024-12-14T10:35:56.555802,https://expresso.pt/podcasts/guerra-fria/2024-12-14-georgia-num-impasse-politico-europa-desarmada-e-siria-a-procura-de-um-novo-rumo-a8363fb5
2024-12-14T10:35:59.105383,https://www.sabado.pt/mundo/detalhe/salome-a-francesa-que-luta-pela-georgia
2024-12-14T10:36:02.430183,https://www.rfi.fr/br/europa/20241213-protestos-pr%C3%B3-europa-se-espalham-pela-ge%C3%B3rgia-na-v%C3%A9spera-de-elei%C3%A7%C3%A3o-indireta-para-presidente
2024-12-14T10:36:03.762527,https://www.noticiasaominuto.com/mundo/2689836/oposicao-da-georgia-manifesta-se-em-frente-ao-parlamento
2024-12-14T10:36:07.207971,https://www.record.pt/internacional/detalhe/antigo-avancado-do-manchester-city-eleito-presidente-da-georgia
2024-12-14T10:36:08.370638,https://www.dn.pt/1010789531/georgia-esta-a-beira-de-se-tornar-num-pais-com-dois-presidentes/
2024-12-14T10:36:09.828663,https://www.sapo.pt/noticias/atualidade/portugal-ve-com-muita-preocupacao-crise-na_6759f5673e1cff663dbac7b0
2024-12-14T10:36:11.217453,https://cnnportugal.iol.pt/georgia/caucaso-do-sul/uma-presidente-pro-europa-contra-um-antigo-jogador-do-city-que-e-pro-russo-a-georgia-esta-numa-luta-desesperada-e-precisa-de-postura-clara-da-ue-e-dos-eua/20241214/675c1bced34ea1acf271cac4
